ACCN,YEAR,Seg_CRSP2ID_int
141990142,2014,HEN.368
141990147,2014,HEN.438
141990158,2014,HEN.67
141990216,2014,HEN.1050
142000015,2014,HEN.764
142000017,2014,HEN.626
142000021,2014,HEN.330
142000031,2014,HEN.231
142000032,2014,HEN.773
142000036,2014,HEN.205
142000037,2014,HEN.279
142000042,2014,HEN.412
142000044,2014,HEN.338
142000047,2014,HEN.413
142000054,2014,HEN.214
142000055,2014,HEN.101
142000090,2014,HEN.200
142000100,2014,HEN.214
142000105,2014,HEN.188
142010004,2014,HEN.205
142010042,2014,HEN.432
142010057,2014,HEN.486
142010066,2014,HEN.205
142010073,2014,HEN.325
142010077,2014,HEN.614
142010078,2014,HEN.519
142010080,2014,HEN.571
142010081,2014,HEN.325
142010083,2014,HEN.495
142010095,2014,HEN.539
142010098,2014,HEN.187
142010105,2014,HEN.29
142020004,2014,HEN.492
142020011,2014,HEN.338
142020020,2014,HEN.115
142020029,2014,HEN.51
142020036,2014,HEN.412
142020037,2014,HEN.214
142020042,2014,HEN.187
142020046,2014,HEN.115
142020047,2014,HEN.227
142020057,2014,HEN.769
142020085,2014,HEN.205
142020105,2014,HEN.111
142020107,2014,HEN.648
142020117,2014,HEN.187
142020133,2014,HEN.198
142030013,2014,HEN.508
142030024,2014,HEN.338
142030031,2014,HEN.236
142030037,2014,HEN.187
142030038,2014,HEN.456
142030050,2014,HEN.291
142030064,2014,HEN.49
142030073,2014,HEN.883
142030077,2014,HEN.200
142030084,2014,HEN.187
142030085,2014,HEN.187
142030125,2014,HEN.23
142030127,2014,HEN.109
142030137,2014,HEN.460
142030141,2014,HEN.15
142030144,2014,HEN.775
142040014,2014,HEN.187
142040045,2014,HEN.727
142040052,2014,HEN.778
142040062,2014,HEN.594
142040072,2014,HEN.188
142040081,2014,HEN.35
142040083,2014,HEN.571
142040118,2014,HEN.1050
142040127,2014,HEN.412
142040129,2014,HEN.62
142040132,2014,HEN.460
142040138,2014,HEN.254
142040150,2014,HEN.101
142040195,2014,HEN.195
142050019,2014,HEN.782
142050052,2014,HEN.414
142050058,2014,HEN.188
142050067,2014,HEN.603
142050070,2014,HEN.528
142050073,2014,HEN.614
142050075,2014,HEN.507
142050080,2014,HEN.533
142050092,2014,HEN.415
142050142,2014,HEN.579
142050157,2014,HEN.198
142050167,2014,HEN.205
142060001,2014,HEN.233
142060017,2014,HEN.62
142060037,2014,HEN.675
142060049,2014,HEN.203
142060052,2014,HEN.883
142060055,2014,HEN.205
142060091,2014,HEN.605
142060119,2014,HEN.205
142060123,2014,HEN.456
142060133,2014,HEN.62
142060139,2014,HEN.187
142060149,2014,HEN.593
142070008,2014,HEN.81
142070013,2014,HEN.357
142070019,2014,HEN.782
142070037,2014,HEN.27
142070043,2014,HEN.15
142070057,2014,HEN.276
142070065,2014,HEN.735
142070095,2014,HEN.109
142070108,2014,HEN.187
142070113,2014,HEN.227
142080002,2014,HEN.133
142080006,2014,HEN.30
142080022,2014,HEN.467
142080024,2014,HEN.300
142080033,2014,HEN.517
142080050,2014,HEN.312
142080051,2014,HEN.46
142080070,2014,HEN.187
142080081,2014,HEN.214
142080101,2014,HEN.187
142080106,2014,HEN.113
142080108,2014,HEN.456
142090015,2014,HEN.195
142090029,2014,HEN.618
142090033,2014,HEN.187
142090048,2014,HEN.71
142090056,2014,HEN.495
142090058,2014,HEN.136
142090061,2014,HEN.101
142090062,2014,HEN.617
142090068,2014,HEN.338
142090098,2014,HEN.187
142090107,2014,HEN.46
142090111,2014,HEN.883
142090114,2014,HEN.23
142090115,2014,HEN.273
142090116,2014,HEN.735
142090130,2014,HEN.797
142090136,2014,HEN.187
142100023,2014,HEN.638
142100043,2014,HEN.22
142100044,2014,HEN.195
142100059,2014,HEN.190
142100086,2014,HEN.412
142100096,2014,HEN.675
142100097,2014,HEN.325
142100114,2014,HEN.71
142100127,2014,HEN.195
142100134,2014,HEN.244
142100150,2014,HEN.473
142100158,2014,HEN.617
142100171,2014,HEN.487
142100184,2014,HEN.292
142100185,2014,HEN.791
142100225,2014,HEN.729
142100233,2014,HEN.163
142110001,2014,HEN.807
142110007,2014,HEN.101
142110008,2014,HEN.644
142110019,2014,HEN.467
142110023,2014,HEN.686
142110027,2014,HEN.791
142110039,2014,HEN.430
142110040,2014,HEN.737
142110042,2014,HEN.729
142110083,2014,HEN.115
142120040,2014,HEN.260
142120046,2014,HEN.778
142120061,2014,HEN.740
142120103,2014,HEN.351
142120148,2014,HEN.626
142120150,2014,HEN.158
142120153,2014,HEN.51
142120166,2014,HEN.508
142120168,2014,HEN.101
142120169,2014,HEN.69
142130016,2014,HEN.150
142130021,2014,HEN.220
142130044,2014,HEN.187
142130049,2014,HEN.461
142130055,2014,HEN.214
142130063,2014,HEN.220
142130074,2014,HEN.250
142130088,2014,HEN.502
142130089,2014,HEN.35
142140031,2014,HEN.646
142140044,2014,HEN.3
142140046,2014,HEN.51
142140052,2014,HEN.547
142140056,2014,HEN.188
142140066,2014,HEN.187
142140067,2014,HEN.181
142140074,2014,HEN.412
142140113,2014,HEN.512
142140127,2014,HEN.281
142150025,2014,HEN.198
142150054,2014,HEN.255
142150069,2014,HEN.615
142150071,2014,HEN.81
142150083,2014,HEN.187
142150087,2014,HEN.338
142150156,2014,HEN.111
142150178,2014,HEN.782
142160032,2014,HEN.67
142160084,2014,HEN.449
142160088,2014,HEN.133
142160097,2014,HEN.608
142160100,2014,HEN.187
142160103,2014,HEN.51
142160120,2014,HEN.518
142160137,2014,HEN.440
142160185,2014,HEN.142
142170015,2014,HEN.513
142170018,2014,HEN.475
142170031,2014,HEN.51
142170034,2014,HEN.269
142170045,2014,HEN.528
142170056,2014,HEN.617
142170068,2014,HEN.794
142170069,2014,HEN.539
142170080,2014,HEN.730
142170090,2014,HEN.460
142170105,2014,HEN.205
142170115,2014,HEN.758
142170129,2014,HEN.62
142170130,2014,HEN.23
142170134,2014,HEN.617
142170139,2014,HEN.453
142170140,2014,HEN.338
142170146,2014,HEN.528
142170165,2014,HEN.641
142170179,2014,HEN.496
142170180,2014,HEN.528
142170182,2014,HEN.473
142170293,2014,HEN.51
142180023,2014,HEN.536
142180036,2014,HEN.737
142180042,2014,HEN.308
142180058,2014,HEN.71
142180085,2014,HEN.460
142180088,2014,HEN.517
142180108,2014,HEN.292
142180120,2014,HEN.456
142180121,2014,HEN.200
142190001,2014,HEN.460
142190023,2014,HEN.617
142190030,2014,HEN.336
142190044,2014,HEN.412
142190047,2014,HEN.188
142190055,2014,HEN.495
142190060,2014,HEN.338
142190068,2014,HEN.28
142190071,2014,HEN.315
142190072,2014,HEN.124
142190077,2014,HEN.310
142190112,2014,HEN.200
142190123,2014,HEN.756
142190136,2014,HEN.499
142190147,2014,HEN.440
142190150,2014,HEN.49
142190159,2014,HEN.187
142200001,2014,HEN.181
142200005,2014,HEN.332
142200012,2014,HEN.782
142200018,2014,HEN.612
142200039,2014,HEN.492
142200089,2014,HEN.336
142200093,2014,HEN.182
142200098,2014,HEN.71
142200113,2014,HEN.51
142200119,2014,HEN.151
142200120,2014,HEN.412
142200138,2014,HEN.502
142200149,2014,HEN.190
142200150,2014,HEN.198
142200156,2014,HEN.205
142200158,2014,HEN.187
142210001,2014,HEN.133
142210002,2014,HEN.190
142210020,2014,HEN.5
142210033,2014,HEN.315
142210041,2014,HEN.495
142210047,2014,HEN.113
142210053,2014,HEN.330
142210054,2014,HEN.536
142210065,2014,HEN.101
142210073,2014,HEN.593
142210080,2014,HEN.320
142210102,2014,HEN.95
142220010,2014,HEN.486
142220012,2014,HEN.780
142220013,2014,HEN.205
142220020,2014,HEN.456
142220036,2014,HEN.29
142220053,2014,HEN.113
142220070,2014,HEN.122
142220095,2014,HEN.187
142220097,2014,HEN.284
142230010,2014,HEN.547
142230017,2014,HEN.482
142230021,2014,HEN.667
142230038,2014,HEN.303
142230050,2014,HEN.547
142230055,2014,HEN.528
142230073,2014,HEN.111
142230099,2014,HEN.697
142230131,2014,HEN.622
142230152,2014,HEN.6
142240024,2014,HEN.705
142240031,2014,HEN.694
142240032,2014,HEN.27
142240064,2014,HEN.593
142240068,2014,HEN.187
142240078,2014,HEN.535
142240081,2014,HEN.537
142240126,2014,HEN.399
142240132,2014,HEN.548
142240144,2014,HEN.200
142240154,2014,HEN.537
142240156,2014,HEN.687
142240159,2014,HEN.111
142240165,2014,HEN.589
142240169,2014,HEN.338
142240170,2014,HEN.195
142240176,2014,HEN.547
142240178,2014,HEN.719
142250019,2014,HEN.187
142250020,2014,HEN.626
142250047,2014,HEN.205
142250066,2014,HEN.205
142250090,2014,HEN.200
142250091,2014,HEN.28
142250117,2014,HEN.51
142250125,2014,HEN.187
142250126,2014,HEN.269
142250155,2014,HEN.492
142250160,2014,HEN.412
142260019,2014,HEN.456
142260023,2014,HEN.576
142260026,2014,HEN.605
142260030,2014,HEN.323
142260046,2014,HEN.761
142260049,2014,HEN.227
142260052,2014,HEN.741
142260056,2014,HEN.617
142260057,2014,HEN.729
142260059,2014,HEN.741
142260061,2014,HEN.729
142260065,2014,HEN.227
142260080,2014,HEN.547
142260086,2014,HEN.460
142260134,2014,HEN.255
142260147,2014,HEN.53
142260161,2014,HEN.599
142260167,2014,HEN.517
142260208,2014,HEN.570
142260214,2014,HEN.547
142270015,2014,HEN.519
142270023,2014,HEN.527
142270036,2014,HEN.28
142270060,2014,HEN.307
142270070,2014,HEN.744
142270105,2014,HEN.761
142270112,2014,HEN.190
142270115,2014,HEN.742
142270131,2014,HEN.190
142270153,2014,HEN.190
142270160,2014,HEN.223
142280013,2014,HEN.3
142280068,2014,HEN.167
142280134,2014,HEN.195
142290005,2014,HEN.79
142290007,2014,HEN.214
142290011,2014,HEN.227
142290022,2014,HEN.477
142290028,2014,HEN.51
142290031,2014,HEN.412
142290047,2014,HEN.173
142290069,2014,HEN.772
142290077,2014,HEN.113
142290094,2014,HEN.571
142290098,2014,HEN.316
142300011,2014,HEN.198
142300037,2014,HEN.163
142300074,2014,HEN.205
142300095,2014,HEN.509
142300097,2014,HEN.883
142300103,2014,HEN.133
142300125,2014,HEN.775
142300132,2014,HEN.71
142300135,2014,HEN.205
142300151,2014,HEN.593
142300217,2014,HEN.247
142310001,2014,HEN.23
142310031,2014,HEN.582
142310039,2014,HEN.761
142310055,2014,HEN.617
142310056,2014,HEN.181
142310062,2014,HEN.528
142310066,2014,HEN.51
142310067,2014,HEN.440
142310068,2014,HEN.615
142310072,2014,HEN.412
142310088,2014,HEN.477
142310099,2014,HEN.547
142310108,2014,HEN.13
142310110,2014,HEN.181
142310116,2014,HEN.336
142310118,2014,HEN.111
142310145,2014,HEN.517
142310153,2014,HEN.30
142310180,2014,HEN.775
142310196,2014,HEN.706
142310200,2014,HEN.537
142310334,2014,HEN.181
142320022,2014,HEN.49
142320034,2014,HEN.190
142320043,2014,HEN.51
142320045,2014,HEN.330
142320078,2014,HEN.678
142320081,2014,HEN.775
142320093,2014,HEN.113
142320103,2014,HEN.499
142320120,2014,HEN.728
142320121,2014,HEN.821
142320128,2014,HEN.327
142320131,2014,HEN.187
142320134,2014,HEN.46
142330043,2014,HEN.489
142330056,2014,HEN.338
142330059,2014,HEN.615
142330061,2014,HEN.200
142330079,2014,HEN.412
142330084,2014,HEN.495
142330085,2014,HEN.205
142330102,2014,HEN.227
142330117,2014,HEN.188
142330126,2014,HEN.190
142330161,2014,HEN.30
142330169,2014,HEN.775
142340034,2014,HEN.549
142340046,2014,HEN.741
142340047,2014,HEN.255
142340052,2014,HEN.643
142340062,2014,HEN.741
142340065,2014,HEN.729
142340067,2014,HEN.430
142340068,2014,HEN.729
142340069,2014,HEN.436
142340075,2014,HEN.641
142340089,2014,HEN.69
142340108,2014,HEN.30
142340133,2014,HEN.599
142350009,2014,HEN.187
142350013,2014,HEN.6
142350028,2014,HEN.101
142350033,2014,HEN.374
142350044,2014,HEN.492
142350056,2014,HEN.187
142350071,2014,HEN.615
142350093,2014,HEN.227
142350099,2014,HEN.51
142360006,2014,HEN.28
142360012,2014,HEN.198
142360020,2014,HEN.241
142360026,2014,HEN.1050
142360039,2014,HEN.125
142360071,2014,HEN.298
142360093,2014,HEN.329
142360100,2014,HEN.5
142360108,2014,HEN.51
142370001,2014,HEN.214
142370020,2014,HEN.686
142370024,2014,HEN.133
142370062,2014,HEN.426
142370074,2014,HEN.187
142370077,2014,HEN.338
142370092,2014,HEN.69
142370095,2014,HEN.124
142370102,2014,HEN.527
142370110,2014,HEN.173
142370118,2014,HEN.571
142370140,2014,HEN.133
142370268,2014,HEN.585
142380003,2014,HEN.23
142380007,2014,HEN.200
142380019,2014,HEN.778
142380020,2014,HEN.374
142380035,2014,HEN.778
142380041,2014,HEN.338
142380054,2014,HEN.242
142380067,2014,HEN.67
142380070,2014,HEN.729
142380074,2014,HEN.58
142380079,2014,HEN.611
142380080,2014,HEN.23
142380085,2014,HEN.21
142380086,2014,HEN.200
142380123,2014,HEN.51
142380157,2014,HEN.214
142380167,2014,HEN.15
142380179,2014,HEN.626
142380185,2014,HEN.769
142380190,2014,HEN.473
142380191,2014,HEN.190
142380205,2014,HEN.260
142390012,2014,HEN.253
142390034,2014,HEN.187
142390039,2014,HEN.274
142390060,2014,HEN.570
142390071,2014,HEN.95
142390088,2014,HEN.23
142390090,2014,HEN.492
142390095,2014,HEN.657
142390102,2014,HEN.537
142390124,2014,HEN.775
142390143,2014,HEN.30
142400023,2014,HEN.330
142400043,2014,HEN.883
142400045,2014,HEN.205
142400047,2014,HEN.415
142400062,2014,HEN.227
142400103,2014,HEN.273
142400109,2014,HEN.260
142400123,2014,HEN.612
142400128,2014,HEN.608
142400132,2014,HEN.797
142400135,2014,HEN.46
142400136,2014,HEN.517
142400145,2014,HEN.412
142400172,2014,HEN.51
142400199,2014,HEN.318
142400259,2014,HEN.260
142400260,2014,HEN.763
142410027,2014,HEN.30
142410029,2014,HEN.430
142410030,2014,HEN.741
142410033,2014,HEN.741
142410035,2014,HEN.730
142410037,2014,HEN.436
142410040,2014,HEN.430
142410041,2014,HEN.729
142410042,2014,HEN.453
142410044,2014,HEN.729
142410052,2014,HEN.617
142410054,2014,HEN.586
142410065,2014,HEN.412
142410073,2014,HEN.158
142410111,2014,HEN.775
142410121,2014,HEN.187
142410123,2014,HEN.219
142410130,2014,HEN.512
142410145,2014,HEN.250
142420011,2014,HEN.761
142420014,2014,HEN.735
142420017,2014,HEN.531
142420018,2014,HEN.205
142420026,2014,HEN.205
142420037,2014,HEN.511
142420057,2014,HEN.300
142420067,2014,HEN.133
142420068,2014,HEN.205
142420077,2014,HEN.460
142420085,2014,HEN.460
142420086,2014,HEN.205
142420091,2014,HEN.187
142420107,2014,HEN.412
142420110,2014,HEN.187
142420112,2014,HEN.187
142420117,2014,HEN.187
142420208,2014,HEN.684
142430003,2014,HEN.46
142430012,2014,HEN.943
142430013,2014,HEN.195
142430024,2014,HEN.316
142430061,2014,HEN.507
142430074,2014,HEN.761
142430083,2014,HEN.775
142430168,2014,HEN.30
142440001,2014,HEN.130
142440028,2014,HEN.188
142440036,2014,HEN.536
142440037,2014,HEN.513
142440046,2014,HEN.173
142440050,2014,HEN.101
142440053,2014,HEN.511
142440065,2014,HEN.528
142440069,2014,HEN.675
142440070,2014,HEN.188
142440089,2014,HEN.570
142440101,2014,HEN.41
142440115,2014,HEN.187
142440137,2014,HEN.413
142450008,2014,HEN.512
142450016,2014,HEN.113
142450019,2014,HEN.205
142450023,2014,HEN.1050
142450034,2014,HEN.412
142450078,2014,HEN.719
142450097,2014,HEN.775
142450119,2014,HEN.456
142450121,2014,HEN.151
142450122,2014,HEN.113
142450152,2014,HEN.205
142460034,2014,HEN.187
142460053,2014,HEN.130
142460062,2014,HEN.192
142460066,2014,HEN.412
142460068,2014,HEN.517
142460095,2014,HEN.46
142460116,2014,HEN.46
142460121,2014,HEN.421
142460126,2014,HEN.187
142460129,2014,HEN.181
142460147,2014,HEN.354
142460163,2014,HEN.735
142460175,2014,HEN.612
142460177,2014,HEN.198
142460193,2014,HEN.329
142460203,2014,HEN.296
142470019,2014,HEN.486
142470029,2014,HEN.617
142470052,2014,HEN.142
142470063,2014,HEN.499
142470085,2014,HEN.200
142470110,2014,HEN.200
142470119,2014,HEN.227
142470120,2014,HEN.51
142470161,2014,HEN.90
142470165,2014,HEN.205
142470173,2014,HEN.187
142470177,2014,HEN.187
142470200,2014,HEN.46
142480033,2014,HEN.3
142480034,2014,HEN.609
142480035,2014,HEN.615
142480042,2014,HEN.187
142480051,2014,HEN.188
142480059,2014,HEN.737
142480067,2014,HEN.412
142480073,2014,HEN.193
142480080,2014,HEN.322
142480086,2014,HEN.227
142480103,2014,HEN.729
142480106,2014,HEN.741
142480108,2014,HEN.430
142480126,2014,HEN.535
142480143,2014,HEN.667
142480144,2014,HEN.719
142480147,2014,HEN.475
142480161,2014,HEN.49
142490002,2014,HEN.188
142490011,2014,HEN.741
142490015,2014,HEN.453
142490041,2014,HEN.697
142490042,2014,HEN.547
142490057,2014,HEN.460
142490062,2014,HEN.357
142490064,2014,HEN.509
142490068,2014,HEN.415
142490079,2014,HEN.432
142490106,2014,HEN.219
142490121,2014,HEN.190
142490129,2014,HEN.351
142490132,2014,HEN.272
142490150,2014,HEN.301
142500005,2014,HEN.272
142500014,2014,HEN.188
142500018,2014,HEN.492
142500042,2014,HEN.31
142500043,2014,HEN.190
142500047,2014,HEN.205
142500049,2014,HEN.228
142500055,2014,HEN.289
142500065,2014,HEN.518
142500091,2014,HEN.205
142500097,2014,HEN.883
142510003,2014,HEN.122
142510025,2014,HEN.149
142510059,2014,HEN.188
142510080,2014,HEN.187
142510087,2014,HEN.772
142510090,2014,HEN.18
142510091,2014,HEN.323
142510101,2014,HEN.599
142510125,2014,HEN.412
142510130,2014,HEN.502
142510157,2014,HEN.115
142520046,2014,HEN.53
142520050,2014,HEN.187
142520063,2014,HEN.511
142520065,2014,HEN.426
142520067,2014,HEN.275
142520068,2014,HEN.187
142520094,2014,HEN.410
142520097,2014,HEN.296
142520111,2014,HEN.547
142520115,2014,HEN.187
142520117,2014,HEN.476
142520118,2014,HEN.31
142520133,2014,HEN.508
142520144,2014,HEN.303
142520147,2014,HEN.1043
142520152,2014,HEN.508
142520220,2014,HEN.286
142530004,2014,HEN.28
142530027,2014,HEN.188
142530045,2014,HEN.773
142530050,2014,HEN.312
142530059,2014,HEN.181
142530060,2014,HEN.330
142530061,2014,HEN.181
142530068,2014,HEN.547
142530072,2014,HEN.130
142530086,2014,HEN.187
142530104,2014,HEN.205
142530106,2014,HEN.151
142530117,2014,HEN.605
142530136,2014,HEN.547
142540023,2014,HEN.608
142540037,2014,HEN.325
142540039,2014,HEN.188
142540040,2014,HEN.279
142540043,2014,HEN.330
142540053,2014,HEN.272
142540067,2014,HEN.528
142540075,2014,HEN.761
142540083,2014,HEN.517
142540094,2014,HEN.576
142540098,2014,HEN.460
142540105,2014,HEN.608
142540125,2014,HEN.821
142540126,2014,HEN.617
142540127,2014,HEN.1050
142540166,2014,HEN.195
142550006,2014,HEN.784
142550011,2014,HEN.286
142550044,2014,HEN.425
142550047,2014,HEN.729
142550063,2014,HEN.150
142550068,2014,HEN.547
142550080,2014,HEN.158
142550097,2014,HEN.46
142550110,2014,HEN.46
142550135,2014,HEN.333
142550137,2014,HEN.74
142550139,2014,HEN.214
142550144,2014,HEN.766
142550151,2014,HEN.775
142550155,2014,HEN.495
142550195,2014,HEN.460
142560002,2014,HEN.508
142560014,2014,HEN.95
142560028,2014,HEN.27
142560057,2014,HEN.705
142560067,2014,HEN.142
142560068,2014,HEN.187
142560100,2014,HEN.225
142560113,2014,HEN.51
142560116,2014,HEN.260
142570001,2014,HEN.536
142570009,2014,HEN.476
142570019,2014,HEN.605
142570028,2014,HEN.547
142570042,2014,HEN.227
142570046,2014,HEN.249
142570071,2014,HEN.652
142570085,2014,HEN.460
142570086,2014,HEN.196
142570112,2014,HEN.187
142570130,2014,HEN.430
142580002,2014,HEN.51
142580004,2014,HEN.338
142580010,2014,HEN.115
142580016,2014,HEN.187
142580052,2014,HEN.612
142580068,2014,HEN.324
142580073,2014,HEN.101
142580087,2014,HEN.205
142580120,2014,HEN.71
142580122,2014,HEN.190
142580128,2014,HEN.46
142580131,2014,HEN.692
142580132,2014,HEN.195
142580135,2014,HEN.163
142580136,2014,HEN.617
142580138,2014,HEN.188
142580139,2014,HEN.421
142580147,2014,HEN.692
142580152,2014,HEN.692
142580158,2014,HEN.187
142580175,2014,HEN.269
142580177,2014,HEN.338
142580259,2014,HEN.181
142590034,2014,HEN.28
142590036,2014,HEN.205
142590051,2014,HEN.276
142590066,2014,HEN.181
142590091,2014,HEN.412
142590106,2014,HEN.593
142590145,2014,HEN.214
142590147,2014,HEN.181
142590151,2014,HEN.190
142590156,2014,HEN.254
142590161,2014,HEN.200
142600012,2014,HEN.205
142600023,2014,HEN.28
142600048,2014,HEN.617
142600053,2014,HEN.412
142600070,2014,HEN.195
